timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_kg,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 20:23:36.211,0.273,1159,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.290,0.353,1163,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.370,0.433,1167,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.467,0.529,1169,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.610,0.673,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.738,0.801,1164,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.837,0.900,1171,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.853,0.916,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:36.899,0.961,1165,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.011,1.074,1161,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.091,1.154,1162,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.170,1.233,1161,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.507,1.570,1167,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.634,1.697,1162,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.683,1.746,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.779,1.841,1168,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:37.906,1.969,1166,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.019,2.081,1168,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.098,2.161,1164,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.243,2.305,1160,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.420,2.482,1164,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.518,2.581,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.562,2.625,1165,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.690,2.753,1166,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.786,2.849,1168,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.866,2.929,1162,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:38.947,3.010,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.106,3.169,1162,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.266,3.329,1162,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.331,3.393,1162,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.410,3.473,1166,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.589,3.652,1166,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.685,3.748,1160,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.752,3.815,1167,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.758,3.820,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.891,3.954,1163,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:39.971,4.034,1162,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.131,4.193,1160,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.195,4.258,1162,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.322,4.385,1162,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.434,4.497,1170,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.452,4.515,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.531,4.594,1161,-5,10,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.579,4.641,1167,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.770,4.833,1161,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.802,4.865,1166,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:40.914,4.977,1169,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.042,5.105,1160,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.154,5.217,1167,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.314,5.377,1166,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.378,5.441,1169,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.474,5.537,1170,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.570,5.633,1166,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.698,5.761,1164,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:23:41.794,5.857,1161,-5,11,0,0,0,0,0,0,0,0,0
