timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-28 11:33:03.375,0.097,-4,2,8,-61.12,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.471,0.193,-4,2,7,-61.16,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.488,0.211,-4,2,8,-61.02,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.615,0.337,-4,2,7,-61.11,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.679,0.401,-4,2,8,-61.2,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.759,0.482,-2,2,7,-61.31,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.855,0.577,-2,2,7,-61.26,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.903,0.625,-4,1,7,-61.28,0,0,0,0,0,0,0,0
2026-03-28 11:33:03.951,0.673,-4,1,7,-61.22,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.048,0.770,-4,2,7,-61.37,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.143,0.865,-4,2,7,-61.53,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.175,0.897,-5,2,7,-61.32,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.319,1.041,-4,2,7,-61.29,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.383,1.105,-4,1,8,-61.25,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.447,1.169,-4,2,7,-61.2,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.655,1.378,-2,1,7,-60.9,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.751,1.473,-4,2,7,-61.06,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.799,1.521,-4,2,7,-60.85,0,0,0,0,0,0,0,0
2026-03-28 11:33:04.879,1.601,-2,2,8,-60.99,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.006,1.728,-2,2,7,-60.8,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.055,1.777,-4,2,7,-60.74,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.071,1.793,-4,1,7,-61.15,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.167,1.890,-4,2,7,-61.26,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.295,2.017,-4,2,7,-61.23,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.375,2.097,-4,1,7,-61.31,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.471,2.194,-2,2,7,-61.24,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.567,2.290,-2,2,7,-61.26,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.663,2.385,-1,2,7,-61.39,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.695,2.417,-4,2,7,-61.19,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.791,2.513,-2,2,8,-61.18,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.871,2.593,-4,1,8,-61.45,0,0,0,0,0,0,0,0
2026-03-28 11:33:05.951,2.673,-4,2,7,-61.51,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.079,2.801,-4,2,7,-61.47,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.127,2.849,-4,2,7,-61.44,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.207,2.929,-4,2,7,-61.46,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.271,2.993,-2,2,8,-61.75,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.303,3.025,-4,1,7,-61.39,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.383,3.105,-4,1,7,-61.37,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.447,3.169,-4,1,7,-61.39,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.527,3.249,-4,2,7,-61.23,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.623,3.345,-2,1,7,-61.1,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.703,3.425,-2,2,8,-61.14,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.767,3.489,-4,2,7,-61.21,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.863,3.585,-4,2,7,-61.17,0,0,0,0,0,0,0,0
2026-03-28 11:33:06.991,3.713,-2,1,7,-61.27,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.103,3.826,-4,2,7,-61.28,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.135,3.857,-4,2,7,-61.18,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.310,4.033,-4,1,8,-61.21,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.375,4.097,-4,2,7,-61.11,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.470,4.192,-2,1,7,-61.26,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.503,4.225,-2,1,7,-61.29,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.583,4.305,-4,2,7,-61.31,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.632,4.354,-2,2,7,-61.45,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.759,4.481,-1,2,7,-61.96,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.855,4.577,-2,2,7,-61.83,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.902,4.625,-4,2,8,-61.8,0,0,0,0,0,0,0,0
2026-03-28 11:33:07.983,4.705,-4,2,8,-61.85,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.063,4.785,-2,2,7,-62.07,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.111,4.833,-4,1,8,-61.94,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.159,4.881,-4,2,7,-61.77,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.271,4.993,-4,2,7,-61.74,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.351,5.073,-4,2,8,-61.86,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.415,5.137,-4,1,7,-61.98,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.511,5.233,-4,2,7,-61.83,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.623,5.345,-2,2,7,-61.98,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.687,5.409,-2,2,7,-62.25,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.767,5.489,-4,2,8,-62.24,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.847,5.569,-4,1,7,-62.14,0,0,0,0,0,0,0,0
2026-03-28 11:33:08.943,5.665,-4,1,7,-62.25,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.023,5.745,-2,2,7,-61.9,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.134,5.857,-2,2,7,-61.93,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.182,5.905,-4,2,7,-62.07,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.294,6.016,-4,2,8,-62.1,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.375,6.097,-2,2,7,-61.92,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.439,6.161,-1,2,7,-62.15,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.518,6.240,-4,2,7,-62.12,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.599,6.321,-4,2,7,-61.89,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.679,6.401,-4,2,7,-62.14,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.727,6.449,-4,2,8,-62.19,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.838,6.561,-2,1,7,-62.64,0,0,0,0,0,0,0,0
2026-03-28 11:33:09.888,6.610,-2,2,7,-62.52,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.040,6.762,-2,1,7,-62.58,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.120,6.843,-4,2,8,-62.54,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.216,6.938,-4,2,7,-62.67,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.344,7.067,-2,1,7,-62.63,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.426,7.148,-2,2,8,-62.74,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.504,7.226,-4,2,7,-62.84,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.584,7.307,-4,1,7,-62.62,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.664,7.387,-2,1,7,-62.58,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.744,7.467,-2,2,7,-62.55,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.857,7.579,-2,2,8,-62.73,0,0,0,0,0,0,0,0
2026-03-28 11:33:10.937,7.659,-2,1,8,-62.83,0,0,0,0,0,0,0,0
2026-03-28 11:33:11.015,7.738,-4,2,8,-62.92,0,0,0,0,0,0,0,0
