timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_kg,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 22:19:00.467,0.067,1169,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.482,0.082,1173,-3,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.530,0.130,1174,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.722,0.321,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.738,0.338,1168,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.770,0.370,1170,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.850,0.450,1169,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.865,0.465,1168,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:00.898,0.497,1172,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.026,0.625,1171,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.028,0.628,1171,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.154,0.754,1171,-3,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.249,0.849,1168,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.250,0.850,1169,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.329,0.929,1171,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.457,1.057,1168,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.458,1.058,1168,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.698,1.298,1169,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.778,1.377,1176,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.953,1.553,1172,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:01.980,1.580,1174,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.018,1.618,1171,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.114,1.714,1169,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.305,1.905,1165,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.307,1.907,1165,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.546,2.146,1164,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.642,2.241,1168,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.709,2.309,1168,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.866,2.466,1167,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:02.930,2.530,1165,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.025,2.625,1167,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.089,2.689,1171,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.281,2.881,1169,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.361,2.961,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.537,3.137,1164,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.585,3.185,1172,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.729,3.329,1166,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.731,3.331,1167,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.746,3.346,1172,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.842,3.441,1175,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:03.905,3.505,1170,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.017,3.617,1169,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.034,3.634,1164,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.146,3.746,1166,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.257,3.857,1170,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.385,3.985,1171,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.481,4.081,1169,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.609,4.209,1164,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.611,4.210,1166,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.613,4.213,1166,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.754,4.353,1168,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.865,4.465,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.881,4.481,1167,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:04.929,4.529,1163,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.073,4.673,1167,-3,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.153,4.753,1163,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.249,4.849,1164,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.252,4.851,1159,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.362,4.962,1162,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.364,4.964,1168,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.505,5.105,1169,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.569,5.169,1166,-3,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.585,5.185,1167,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.681,5.281,1167,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.809,5.409,1166,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.969,5.569,1172,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.971,5.570,1173,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:05.986,5.586,1168,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.145,5.745,1173,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.177,5.777,1164,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.321,5.921,1166,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.401,6.001,1165,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.513,6.113,1170,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.577,6.177,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.722,6.322,1172,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.753,6.353,1168,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.929,6.529,1165,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.993,6.593,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:06.995,6.595,1169,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.057,6.657,1174,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.075,6.675,1163,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.201,6.801,1165,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.281,6.881,1172,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.489,7.089,1167,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.537,7.137,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.540,7.140,1170,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.665,7.265,1170,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.809,7.409,1168,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.857,7.457,1170,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:07.985,7.585,1162,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.097,7.697,1165,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.193,7.793,1169,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.209,7.809,1168,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.274,7.874,1169,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.401,8.001,1166,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.404,8.004,1166,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.545,8.145,1168,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 22:19:08.593,8.193,1169,-2,15,0,0,0,0,0,0,0,0,0
