timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-28 12:10:57.161,0.290,0,6,11,-65.94,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.209,0.338,0,6,11,-68.42,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.256,0.385,0,6,11,-66.62,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.369,0.498,0,6,11,-64.21,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.465,0.594,0,6,11,-63.4,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.544,0.673,0,6,11,-64.91,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.625,0.754,0,6,11,-72.71,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.768,0.897,0,8,12,-65.89,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.817,0.946,0,8,11,-67.05,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.897,1.026,0,6,11,-65.48,0,0,0,0,0,0,0,0
2026-03-28 12:10:57.976,1.105,0,5,11,-66.13,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.089,1.218,0,6,11,-68.03,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.121,1.250,0,6,11,-70.96,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.218,1.347,0,6,11,-66.55,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.297,1.425,0,6,11,-68.07,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.376,1.505,0,6,11,-68.46,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.457,1.585,0,6,11,-67.05,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.488,1.617,0,6,11,-66.65,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.585,1.713,0,6,11,-71.45,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.697,1.826,0,6,11,-68.73,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.723,1.852,0,6,11,-66.91,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.808,1.937,0,6,11,-64.67,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.936,2.065,0,6,9,-66.93,0,0,0,0,0,0,0,0
2026-03-28 12:10:58.984,2.113,0,6,12,-61.61,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.096,2.225,0,6,12,-71.44,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.129,2.257,0,6,11,-65.85,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.192,2.321,0,6,11,-66.31,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.320,2.449,0,6,11,-68.51,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.352,2.481,0,6,11,-65.1,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.401,2.530,0,6,11,-67.71,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.496,2.625,0,6,11,-67.57,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.608,2.737,0,6,11,-66.49,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.672,2.801,0,6,11,-66.36,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.752,2.881,0,6,11,-70.69,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.833,2.962,0,6,11,-66.99,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.912,3.041,0,6,11,-64.56,0,0,0,0,0,0,0,0
2026-03-28 12:10:59.976,3.105,0,6,11,-75.7,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.120,3.249,0,6,11,-61.95,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.185,3.313,0,6,12,-65.49,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.264,3.393,2,9,11,-66.28,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.344,3.473,0,6,12,-67.08,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.409,3.538,0,6,11,-64.18,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.488,3.617,0,6,11,-64.91,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.552,3.681,0,6,12,-68.97,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.696,3.825,0,6,11,-69.3,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.776,3.905,0,6,12,-67.35,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.824,3.953,0,6,11,-67.08,0,0,0,0,0,0,0,0
2026-03-28 12:11:00.920,4.049,0,5,11,-63.07,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.016,4.145,0,6,11,-62.41,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.048,4.177,0,6,11,-68.16,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.177,4.306,0,5,11,-73.1,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.240,4.369,2,6,11,-62.85,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.304,4.433,0,6,11,-66.73,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.400,4.529,0,6,12,-69.04,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.496,4.625,0,6,12,-64.36,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.560,4.689,0,6,11,-65.22,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.624,4.753,0,8,11,-65.78,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.736,4.865,0,6,11,-71.4,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.784,4.913,0,6,12,-66.36,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.832,4.961,0,6,11,-72.94,0,0,0,0,0,0,0,0
2026-03-28 12:11:01.960,5.089,0,6,11,-68.79,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.008,5.137,0,6,11,-64.99,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.072,5.201,0,6,12,-74.4,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.152,5.281,0,6,12,-66.8,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.264,5.393,0,9,11,-67.17,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.344,5.473,0,8,12,-66.47,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.408,5.537,1,6,11,-64.32,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.472,5.601,0,6,11,-67.08,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.568,5.697,0,6,11,-62.74,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.632,5.761,0,6,12,-71.4,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.776,5.905,0,6,12,-68.23,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.823,5.952,0,6,11,-69.76,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.872,6.001,0,6,12,-63.65,0,0,0,0,0,0,0,0
2026-03-28 12:11:02.968,6.097,0,6,11,-64.98,0,0,0,0,0,0,0,0
2026-03-28 12:11:03.048,6.177,0,8,11,-66.78,0,0,0,0,0,0,0,0
2026-03-28 12:11:03.144,6.273,1,6,11,-74.13,0,0,0,0,0,0,0,0
2026-03-28 12:11:03.208,6.337,0,6,11,-64.69,0,0,0,0,0,0,0,0
2026-03-28 12:11:03.336,6.465,0,6,11,-69.89,0,0,0,0,0,0,0,0
2026-03-28 12:11:03.464,6.593,0,6,11,-69.94,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.512,6.641,0,6,11,-68.93,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.608,6.737,0,6,11,-64.94,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.640,6.769,0,6,12,-73.54,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.736,6.865,0,6,12,-67.28,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.801,6.930,0,6,12,-67.59,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.912,7.041,0,6,12,-66.22,0,0,0,0,0,1,0,0
2026-03-28 12:11:03.976,7.105,0,6,11,-64.54,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.024,7.153,0,6,12,-66.87,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.136,7.265,0,6,11,-71.58,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.169,7.298,0,6,11,-67.42,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.264,7.393,0,6,12,-67.05,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.392,7.521,0,6,12,-67.62,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.456,7.585,0,6,11,-65.31,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.536,7.665,0,6,11,-68.87,0,0,0,0,0,1,0,0
2026-03-28 12:11:04.664,7.793,0,6,12,-62.57,0,0,0,0,0,1,0,0
