timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 23:15:46.982,0.085,0,-4,0,-0.14,0,0,0,0,0,0,0,0
2026-03-27 23:15:47.097,0.200,0,-4,0,-0.14,0,0,0,0,0,0,0,0
2026-03-27 23:15:47.142,0.245,0,-4,0,-0.14,0,0,0,0,0,0,0,0
2026-03-27 23:15:47.572,0.675,0,-4,-2,0.45,0,0,0,0,0,0,0,0
2026-03-27 23:15:48.071,1.174,0,-4,0,0.45,0,0,0,0,0,0,0,0
2026-03-27 23:15:48.149,1.252,0,-4,0,0.45,0,0,0,0,0,0,0,0
2026-03-27 23:15:48.215,1.318,0,-4,0,0.45,0,0,0,0,0,0,0,0
2026-03-27 23:15:48.454,1.557,0,-4,0,-1.01,0,0,0,0,0,0,0,0
2026-03-27 23:15:48.900,2.003,0,-4,0,0.52,0,0,0,0,0,0,0,0
2026-03-27 23:15:49.141,2.244,0,-4,0,0.23,0,0,0,0,0,0,0,0
2026-03-27 23:15:49.476,2.579,0,-4,0,0.39,0,0,0,0,0,0,0,0
2026-03-27 23:15:50.036,3.139,0,-4,0,1.18,0,0,0,0,0,0,0,0
2026-03-27 23:15:50.131,3.234,0,-4,0,1.18,0,0,0,0,0,0,0,0
2026-03-27 23:15:50.212,3.315,0,-4,0,1.18,0,0,0,0,0,0,0,0
2026-03-27 23:15:50.356,3.459,0,-4,0,-1.21,0,0,0,0,0,0,0,0
2026-03-27 23:15:50.711,3.814,0,-4,0,-0.94,0,0,0,0,0,0,0,0
2026-03-27 23:15:51.253,4.356,0,-4,0,1.12,0,0,0,0,0,0,0,0
2026-03-27 23:15:51.319,4.422,0,-4,0,1.12,0,0,0,0,0,0,0,0
2026-03-27 23:15:51.411,4.514,0,-4,0,1.12,0,0,0,0,0,0,0,0
2026-03-27 23:15:51.635,4.738,0,-4,0,-1.66,0,0,0,0,0,0,0,0
2026-03-27 23:15:51.715,4.818,0,-4,0,-1.66,0,0,0,0,0,0,0,0
2026-03-27 23:15:51.843,4.945,0,-4,0,-1.66,0,0,0,0,0,0,0,0
2026-03-27 23:15:52.130,5.233,0,-4,0,-0.54,0,0,0,0,0,0,0,0
2026-03-27 23:15:52.786,5.889,0,-4,0,0.63,0,0,0,0,0,0,0,0
2026-03-27 23:15:53.074,6.177,0,-4,0,0.73,0,0,0,0,0,0,0,0
2026-03-27 23:15:53.410,6.513,0,-4,0,0.42,0,0,0,0,0,0,0,0
2026-03-27 23:15:53.858,6.961,0,-4,0,0.5,0,0,0,0,0,0,0,0
2026-03-27 23:15:54.194,7.297,0,-4,0,-0.22,0,0,0,0,0,0,0,0
2026-03-27 23:15:54.291,7.394,0,-4,0,-0.22,0,0,0,0,0,0,0,0
2026-03-27 23:15:54.403,7.506,0,-4,0,-0.22,0,0,0,0,0,0,0,0
2026-03-27 23:15:54.626,7.729,0,-4,0,-0.42,0,0,0,0,0,0,0,0
2026-03-27 23:15:54.722,7.825,0,-4,0,-0.42,0,0,0,0,0,0,0,0
2026-03-27 23:15:54.803,7.906,0,-4,0,-0.42,0,0,0,0,0,0,0,0
2026-03-27 23:15:55.010,8.113,0,-1,0,0.39,0,0,0,0,0,0,0,0
2026-03-27 23:15:55.362,8.465,0,-4,0,0.11,0,0,0,0,0,0,0,0
2026-03-27 23:15:56.018,9.121,0,-4,0,-0.12,0,0,0,0,0,0,0,0
2026-03-27 23:15:56.450,9.553,0,-4,0,2.11,0,0,0,0,0,0,0,0
2026-03-27 23:15:56.690,9.793,0,-1,0,-0.51,0,0,0,0,0,0,0,0
2026-03-27 23:15:57.298,10.401,0,-1,0,-0.02,0,0,0,0,0,0,0,0
2026-03-27 23:15:57.377,10.480,0,-1,0,-0.02,0,0,0,0,0,0,0,0
2026-03-27 23:15:57.474,10.577,0,-1,0,-0.02,0,0,0,0,0,0,0,0
2026-03-27 23:15:57.682,10.785,0,-4,0,-1.33,0,0,0,0,0,0,0,0
2026-03-27 23:15:57.970,11.073,0,-2,0,-0.15,0,0,0,0,0,0,0,0
2026-03-27 23:15:58.066,11.169,0,-1,0,-0.15,0,0,0,0,0,0,0,0
2026-03-27 23:15:58.131,11.234,0,-4,0,-0.15,0,0,0,0,0,0,0,0
2026-03-27 23:15:58.931,12.034,0,-4,0,-0.65,0,0,0,0,0,0,0,0
2026-03-27 23:15:59.378,12.481,0,-4,0,0.4,0,0,0,0,0,0,0,0
2026-03-27 23:15:59.618,12.721,0,-4,0,-0.48,0,0,0,0,0,0,0,0
2026-03-27 23:16:00.050,13.153,0,-4,0,0.49,0,0,0,0,0,0,0,0
2026-03-27 23:16:00.710,13.813,0,-4,0,-1.04,0,0,0,0,0,0,0,0
2026-03-27 23:16:01.058,14.161,0,-4,0,0.39,0,0,0,0,0,0,0,0
2026-03-27 23:16:01.505,14.608,0,-4,0,0.42,0,0,0,0,0,0,0,0
2026-03-27 23:16:02.050,15.153,0,-1,0,1.01,0,0,0,0,0,0,0,0
2026-03-27 23:16:02.289,15.392,-2,-4,0,0.28,0,0,0,0,0,0,0,0
2026-03-27 23:16:02.467,15.570,0,-4,0,0.1,0,0,0,0,0,0,0,0
2026-03-27 23:16:02.547,15.650,0,-4,0,0.1,0,0,0,0,0,0,0,0
2026-03-27 23:16:02.628,15.732,0,-4,0,0.1,0,0,0,0,0,0,0,0
2026-03-27 23:16:03.058,16.161,0,-4,0,0.14,0,0,0,0,0,0,0,0
2026-03-27 23:16:03.603,16.706,0,-4,0,-0.06,0,0,0,0,0,0,0,0
2026-03-27 23:16:03.846,16.949,0,-4,0,-1.13,0,0,0,0,0,0,0,0
2026-03-27 23:16:04.291,17.394,0,-4,0,0.44,0,0,0,0,0,0,0,0
2026-03-27 23:16:04.578,17.681,0,-1,0,0.33,0,0,0,0,0,0,0,0
2026-03-27 23:16:04.707,17.810,0,-1,0,0.33,0,0,0,0,0,0,0,0
2026-03-27 23:16:04.802,17.906,0,-1,0,0.33,0,0,0,0,0,0,0,0
2026-03-27 23:16:05.220,18.323,0,-4,0,-0.02,0,0,0,0,0,0,0,0
2026-03-27 23:16:05.570,18.673,-2,-4,0,-1.06,0,0,0,0,0,0,0,0
2026-03-27 23:16:06.006,19.109,-2,-2,0,-1.08,0,0,0,0,0,0,0,0
