timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_kg,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 21:43:00.843,0.225,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:00.955,0.337,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.034,0.416,1140,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.035,0.418,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.051,0.433,1142140,-6,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.131,0.513,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.243,0.625,1142,-2,15,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.291,0.673,1141,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.451,0.833,1141,-2,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.531,0.913,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.611,0.993,1141,-3,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.787,1.169,1141,-4,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.898,1.280,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:01.900,1.282,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.059,1.441,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.203,1.585,1141,-4,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.267,1.649,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.283,1.665,1141,-4,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.395,1.777,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.443,1.825,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.523,1.905,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.635,2.017,1141,-1,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.730,2.112,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.732,2.114,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.827,2.209,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:02.923,2.305,1140,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.082,2.465,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.163,2.545,1141,-4,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.291,2.673,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.370,2.752,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.372,2.754,1141,-5,15,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.498,2.881,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.563,2.945,1140,-6,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.659,3.041,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.819,3.201,1142,-4,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:03.914,3.297,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:04.011,3.393,1141,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:04.075,3.457,1140,-5,14,0,0,0,0,0,0,0,0,0
2026-03-27 21:43:04.251,3.634,1140,-5,14,0,0,0,0,0,0,0,0,0
