timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_kg,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 22:35:24.875,0.161,0,-3,14,0.1,0,0,0,0,0,0,0,0
2026-03-27 22:35:24.987,0.273,0,-3,11,5.52,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.131,0.417,0,-3,13,0.15,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.195,0.481,0,-3,14,6.75,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.354,0.641,-1,-4,13,6.27,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.387,0.673,0,-3,13,-7.13,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.499,0.785,0,-3,14,0.66,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.596,0.882,0,-2,14,16.63,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.739,1.025,0,-3,13,16.63,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.803,1.089,-1,-3,13,5.74,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.899,1.185,-1,-3,13,23.49,0,0,0,0,0,0,0,0
2026-03-27 22:35:25.979,1.266,0,-3,14,23.49,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.059,1.345,0,-3,14,23.49,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.187,1.473,0,-3,14,6.06,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.298,1.585,0,-3,14,6.06,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.300,1.586,0,-3,13,15.24,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.523,1.809,0,-3,11,7.18,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.731,2.017,0,-3,14,6.99,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.780,2.066,0,-3,13,6.74,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.843,2.129,0,-3,13,6.74,0,0,0,0,0,0,0,0
2026-03-27 22:35:26.955,2.242,0,-3,14,18.05,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.051,2.337,0,-3,13,9.03,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.147,2.433,0,-3,13,0.57,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.306,2.593,0,-3,13,0.57,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.339,2.625,0,-3,14,-2.58,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.499,2.785,0,-3,14,-2.58,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.547,2.833,0,-3,13,0.27,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.691,2.977,0,-3,14,3.53,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.819,3.105,-1,-3,13,6.07,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.835,3.122,0,-3,14,0.21,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.916,3.202,0,-3,14,0.21,0,0,0,0,0,0,0,0
2026-03-27 22:35:27.918,3.205,0,-3,11,0.58,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.043,3.329,0,-3,11,0.58,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.235,3.521,0,-3,14,-0.08,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.300,3.586,0,-3,13,-0.08,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.331,3.617,0,-3,14,36.33,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.459,3.745,0,-3,13,16.5,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.507,3.793,0,-3,13,41.76,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.587,3.873,0,-3,14,41.76,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.827,4.113,0,-3,14,6.65,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.891,4.177,0,-3,14,-1.86,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.939,4.225,0,-3,14,7.02,0,0,0,0,0,0,0,0
2026-03-27 22:35:28.941,4.227,0,-3,13,6.35,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.083,4.369,0,-3,13,6.35,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.163,4.449,0,-3,13,5.93,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.179,4.465,0,-3,13,6.2,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.531,4.817,0,-3,14,17.94,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.563,4.849,0,-3,14,2.64,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.707,4.993,0,-3,14,17.21,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.771,5.057,0,-3,13,-2.15,0,0,0,0,0,0,0,0
2026-03-27 22:35:29.899,5.185,-1,-3,13,37.06,0,0,0,0,0,0,0,0
2026-03-27 22:35:30.027,5.314,0,-3,14,-0.33,0,0,0,0,0,0,0,0
2026-03-27 22:35:30.171,5.457,0,-3,14,-7.9,0,0,0,0,0,0,0,0
2026-03-27 22:35:30.251,5.538,0,-3,14,5.79,0,0,0,0,0,0,0,0
2026-03-27 22:35:30.299,5.585,0,-3,14,0.32,0,0,0,0,0,0,0,0
