timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_kg,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 20:47:35.607,0.258,1165,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:35.735,0.385,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:35.847,0.498,1165,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:35.911,0.562,1165,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.023,0.674,1170,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.183,0.834,1162,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.295,0.946,1172,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.423,1.074,1175,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.567,1.218,1163,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.600,1.251,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.648,1.298,1163,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.807,1.458,1162,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.920,1.570,1172,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:36.968,1.618,1171,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.079,1.729,1167,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.080,1.730,1168,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.159,1.810,1163,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.223,1.874,1167,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.383,2.034,1167,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.463,2.113,1171,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.607,2.258,1175,-6,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.623,2.273,1171,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.687,2.338,1164,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.766,2.417,1170,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.768,2.418,1166,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.831,2.482,1171,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:37.943,2.594,1173,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.071,2.722,1172,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.074,2.724,1174,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.183,2.834,1167,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.312,2.963,1167,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.407,3.058,1162,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.471,3.122,1171,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.599,3.250,1164,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.679,3.330,1170,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.856,3.506,1170,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.935,3.586,1170,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.936,3.587,1167,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:38.999,3.650,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.143,3.794,1165,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.207,3.858,1171,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.222,3.873,1172,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.303,3.954,1171,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.479,4.129,1173,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.575,4.226,1170,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.577,4.227,1164,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.831,4.481,1165,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.833,4.483,1168,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.880,4.530,1161,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:39.927,4.578,1171,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.056,4.706,1169,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.167,4.817,1164,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.263,4.914,1162,-5,9,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.439,5.090,1170,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.503,5.153,1162,-5,10,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.582,5.233,1168,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.584,5.234,1160,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.679,5.329,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.791,5.442,1171,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:40.855,5.506,1166,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.015,5.665,1167,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.095,5.746,1166,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.175,5.826,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.368,6.018,1161,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.511,6.162,1163,-6,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.606,6.257,1169,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.608,6.258,1165,-5,11,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.719,6.369,1172,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 20:47:41.863,6.514,1167,-5,12,0,0,0,0,0,0,0,0,0
