timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_kg,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-27 19:37:06.418,0.225,3,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:06.562,0.369,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:06.658,0.465,2,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:06.769,0.577,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:06.898,0.705,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:06.945,0.753,0,-7,9,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.057,0.865,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.153,0.961,3,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.156,0.963,3,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.298,1.106,2,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.409,1.217,2,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.521,1.328,0,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.538,1.345,2,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.634,1.441,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.729,1.537,2,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.922,1.729,0,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.938,1.745,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:07.985,1.792,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.002,1.809,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.049,1.857,3,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.209,2.017,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.274,2.081,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.417,2.225,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.513,2.320,0,-7,9,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.529,2.336,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.689,2.496,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.737,2.545,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.866,2.673,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:08.961,2.769,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.121,2.929,0,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.124,2.932,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.185,2.993,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.297,3.105,0,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.410,3.217,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.428,3.235,3,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.522,3.329,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.666,3.473,0,-4,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.761,3.568,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.793,3.600,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:09.954,3.762,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.065,3.872,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.066,3.873,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.067,3.875,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.177,3.985,0,-7,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.257,4.065,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.321,4.128,0,-5,12,0,0,0,0,0,0,0,0,0
2026-03-27 19:37:10.323,4.130,0,-5,12,0,0,0,0,0,0,0,0,0
