timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-03-28 13:36:10.779,0.048,-3,2,0,-61.78,0,0,0,0,0,0,0,0
2026-03-28 13:36:10.843,0.113,0,2,0,-63.05,0,0,0,0,0,0,0,0
2026-03-28 13:36:10.908,0.177,0,2,0,-59.75,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.003,0.272,0,0,0,-63.41,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.067,0.337,0,2,-2,-58.64,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.211,0.480,0,2,0,-59.04,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.260,0.529,0,2,0,-59.29,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.322,0.592,0,0,0,-57.72,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.435,0.705,0,2,0,-63.51,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.563,0.833,0,2,0,-63.96,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.595,0.865,0,2,0,-58.85,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.659,0.929,0,2,0,-60.71,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.707,0.977,0,2,0,-60.86,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.802,1.072,0,2,0,-65.27,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.883,1.153,0,2,0,-60.8,0,0,0,0,0,0,0,0
2026-03-28 13:36:11.996,1.265,0,2,0,-62.91,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.139,1.409,0,2,0,-62.24,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.187,1.457,0,2,0,-59.69,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.283,1.553,0,2,0,-57.02,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.347,1.617,0,0,0,-60.26,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.380,1.649,0,2,0,-59.61,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.475,1.745,0,2,0,-65.4,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.572,1.841,0,2,0,-66.91,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.635,1.905,0,2,0,-57.64,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.731,2.001,-3,2,0,-57.33,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.827,2.097,0,2,0,-63.52,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.890,2.160,0,0,0,-61.76,0,0,0,0,0,0,0,0
2026-03-28 13:36:12.955,2.225,0,2,0,-60.04,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.066,2.336,0,2,0,-61.48,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.148,2.418,0,2,0,-64.9,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.180,2.449,0,2,0,-60.35,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.244,2.513,0,2,0,-61.33,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.324,2.593,0,0,0,-59.84,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.466,2.736,0,2,0,-64.43,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.500,2.769,0,2,0,-64.76,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.595,2.865,0,2,0,-58.31,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.658,2.928,0,2,0,-56.86,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.724,2.993,0,2,0,-62.37,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.835,3.105,0,2,0,-64.56,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.947,3.217,-2,2,0,-59.1,0,0,0,0,0,0,0,0
2026-03-28 13:36:13.963,3.233,-2,2,0,-65.54,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.076,3.345,-2,2,0,-63.6,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.139,3.409,0,2,0,-64.73,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.236,3.505,0,2,-2,-56.82,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.316,3.586,0,2,0,-60.09,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.474,3.744,0,2,0,-59.04,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.476,3.745,0,2,0,-64.61,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.523,3.793,0,2,0,-63.49,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.635,3.905,0,2,0,-64.89,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.716,3.985,0,2,0,-60.27,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.779,4.049,0,2,0,-61.51,0,0,0,0,0,0,0,0
2026-03-28 13:36:14.859,4.129,0,2,0,-61.96,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.035,4.305,0,2,0,-59.97,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.067,4.336,0,2,0,-62.4,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.116,4.386,-3,0,0,-61.16,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.196,4.465,-2,2,0,-67.19,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.259,4.529,-3,2,0,-57.46,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.356,4.625,0,2,0,-61.51,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.451,4.721,0,2,0,-62.17,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.498,4.768,0,2,0,-59.52,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.659,4.929,0,2,0,-65.33,0,0,0,0,0,0,0,0
2026-03-28 13:36:15.787,5.057,0,2,0,-59.6,0,0,0,1,0,0,0,0
2026-03-28 13:36:15.835,5.105,0,0,0,-62.31,0,0,0,1,0,0,0,0
2026-03-28 13:36:15.899,5.169,0,2,0,-65.28,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.011,5.281,0,2,0,-62.45,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.043,5.313,0,2,0,-64.3,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.123,5.393,0,2,0,-63.24,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.203,5.473,0,2,0,-66.51,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.283,5.553,-2,2,0,-58.74,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.459,5.729,0,2,0,-59.02,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.491,5.760,-2,2,0,-62.38,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.603,5.873,0,2,0,-66.34,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.651,5.921,-2,2,0,-61.38,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.731,6.001,-2,2,0,-63.77,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.779,6.049,0,2,0,-66.67,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.907,6.177,-2,2,0,-64.26,0,0,0,1,0,0,0,0
2026-03-28 13:36:16.939,6.209,-3,2,0,-66.52,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.051,6.321,-3,2,0,-61.03,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.147,6.417,0,2,0,-66.66,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.211,6.481,-2,2,0,-57.76,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.259,6.529,-2,2,0,-61.39,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.355,6.625,-3,2,-2,-59.43,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.403,6.673,0,2,0,-62.16,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.531,6.801,0,2,0,-67.7,0,0,0,1,0,0,0,0
2026-03-28 13:36:17.611,6.881,-2,2,0,-58.49,0,0,0,0,0,0,0,0
2026-03-28 13:36:17.675,6.945,0,2,0,-65.42,0,0,0,0,0,0,0,0
2026-03-28 13:36:17.771,7.041,-2,2,0,-69.32,0,0,0,0,0,0,0,0
2026-03-28 13:36:17.900,7.169,0,2,0,-63.9,0,0,0,0,0,0,0,0
2026-03-28 13:36:17.995,7.265,0,0,0,-65.43,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.091,7.361,0,2,0,-63.11,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.171,7.441,0,0,0,-60.29,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.203,7.473,0,2,0,-63.53,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.283,7.553,0,2,0,-65.81,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.347,7.617,0,2,0,-68.33,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.443,7.713,0,2,0,-64.14,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.523,7.792,0,2,0,-59.11,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.635,7.905,0,2,0,-62.44,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.731,8.001,0,2,0,-62.82,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.811,8.081,0,2,0,-60.47,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.860,8.129,0,0,0,-62.41,0,0,0,0,0,0,0,0
2026-03-28 13:36:18.955,8.225,0,2,0,-58.76,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.035,8.304,0,0,0,-60.89,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.130,8.400,-2,2,0,-63.59,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.227,8.497,-2,2,0,-68.3,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.307,8.576,0,2,0,-65.93,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.419,8.689,0,2,0,-62.48,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.499,8.769,0,2,0,-59.01,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.595,8.865,0,2,0,-63.04,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.659,8.928,0,2,0,-66.18,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.691,8.961,-3,2,0,-63.26,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.802,9.072,-2,2,0,-63.5,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.850,9.120,0,2,0,-69.83,0,0,0,0,0,0,0,0
2026-03-28 13:36:19.947,9.217,0,2,0,-66.27,0,0,0,0,0,0,0,0
2026-03-28 13:36:20.011,9.281,0,2,0,-58.32,0,0,0,0,0,0,0,0
2026-03-28 13:36:20.075,9.345,0,2,0,-60.52,0,0,0,0,0,0,0,0
