timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-04-01 21:15:57.340,0.219,1156,1153,1135,-5.54,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.340,0.219,1157,1154,1135,-5.07,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.340,0.219,1156,1153,1135,-6.21,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.443,0.321,1157,1153,1134,-5.62,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.491,0.369,1157,1153,1134,-4.94,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.587,0.465,1156,1152,1134,-5.02,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.683,0.561,1156,1153,1135,-5.87,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.715,0.593,1157,1153,1135,-5.29,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.827,0.705,1156,1153,1135,-6.2,0,0,0,0,0,0,0,0
2026-04-01 21:15:57.891,0.769,1156,1153,1134,-5.87,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.003,0.881,1157,1153,1135,-5.91,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.099,0.978,1157,1153,1135,-6.06,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.147,1.026,1157,1153,1135,-5.4,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.242,1.121,1156,1154,1135,-6.02,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.339,1.217,1156,1153,1134,-5.88,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.418,1.297,1156,1153,1135,-5.98,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.482,1.361,1157,1153,1134,-5.64,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.579,1.457,1156,1153,1134,-5.49,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.627,1.505,1156,1153,1135,-5.24,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.674,1.553,1156,1153,1135,-5.7,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.835,1.713,1156,1153,1135,-5.61,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.867,1.745,1157,1153,1134,-5.69,0,0,0,0,0,0,0,0
2026-04-01 21:15:58.963,1.841,1157,1153,1134,-6.01,0,0,0,0,0,0,0,0
2026-04-01 21:15:59.107,1.985,1156,1153,1135,-5.66,0,0,0,0,0,0,0,0
2026-04-01 21:15:59.139,2.017,1156,1153,1135,-5.76,0,0,0,0,0,0,0,0
2026-04-01 21:15:59.186,2.065,1157,1153,1134,-5.19,0,0,0,0,0,0,0,0
