timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-04-01 21:28:29.308,75.475,1155,1153,1134,-5.33,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.309,75.475,1155,1154,1134,-5.33,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.357,75.523,1155,1154,1134,-5.6,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.436,75.603,1155,1153,1134,-4.94,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.484,75.651,1155,1153,1134,-5.36,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.676,75.843,1157,1153,1135,-5.43,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.677,75.844,1157,1153,1135,-6.34,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.757,75.924,1157,1152,1134,-6.34,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.836,76.003,1156,1152,1135,-5.07,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.932,76.099,1156,1153,1135,-4.95,0,0,0,0,0,0,0,0
2026-04-01 21:28:29.996,76.163,1156,1152,1134,-5.13,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.140,76.307,1155,1155,1134,-5.56,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.236,76.403,1155,1154,1134,-5.38,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.380,76.547,1155,1154,1134,-6.23,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.381,76.547,1155,1154,1134,-6.24,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.460,76.627,1155,1153,1134,-5.53,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.460,76.627,1155,1153,1135,-5.14,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.460,76.627,1155,1153,1135,-5.14,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.540,76.707,1155,1153,1134,-5.59,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.636,76.803,1157,1153,1135,-5.66,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.684,76.851,1157,1152,1133,-5.29,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.828,76.995,1156,1152,1134,-5.44,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.844,77.011,1156,1152,1134,-5.44,0,0,0,0,0,0,0,0
2026-04-01 21:28:30.924,77.091,1156,1152,1134,-5.95,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.036,77.203,1155,1152,1134,-5.02,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.180,77.347,1156,1152,1135,-5.32,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.308,77.475,1156,1154,1134,-5.88,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.420,77.587,1156,1153,1135,-5.31,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.420,77.587,1156,1154,1135,-5.6,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.421,77.587,1155,1153,1134,-5.45,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.452,77.619,1155,1153,1134,-5.45,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.453,77.620,1155,1153,1134,-5.14,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.596,77.763,1155,1153,1135,-6.01,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.612,77.779,1155,1153,1135,-5.9,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.628,77.795,1155,1152,1134,-5.9,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.644,77.811,1155,1152,1134,-5.27,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.644,77.811,1155,1152,1135,-5.24,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.740,77.907,1155,1152,1134,-5.83,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.932,78.099,1157,1152,1134,-5.15,0,0,0,0,0,0,0,0
2026-04-01 21:28:31.980,78.147,1157,1152,1134,-5.17,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.108,78.275,1156,1152,1134,-5.73,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.172,78.339,1155,1151,1134,-6.22,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.284,78.451,1155,1152,1134,-4.92,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.332,78.499,1155,1154,1134,-4.77,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.492,78.659,1155,1154,1135,-5.6,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.493,78.659,1155,1154,1135,-5.32,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.797,78.963,1155,1153,1134,-5.17,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.812,78.979,1155,1152,1134,-5.23,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.892,79.059,1157,1152,1134,-5.23,0,0,0,0,0,0,0,0
2026-04-01 21:28:32.988,79.155,1157,1152,1134,-5.69,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.068,79.235,1156,1152,1134,-5.35,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.132,79.299,1156,1152,1134,-5.53,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.228,79.395,1155,1152,1134,-5.32,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.340,79.507,1155,1152,1135,-5.86,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.340,79.507,1155,1152,1135,-5.27,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.436,79.603,1156,1154,1135,-5.27,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.580,79.747,1155,1154,1134,-4.82,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.580,79.747,1155,1153,1134,-5.1,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.676,79.843,1155,1154,1134,-5.1,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.740,79.907,1155,1153,1134,-6.12,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.884,80.051,1155,1153,1136,-5.78,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.900,80.067,1156,1153,1135,-5.68,0,0,0,0,0,0,0,0
2026-04-01 21:28:33.964,80.131,1156,1153,1135,-5.68,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.092,80.259,1157,1153,1134,-5.6,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.108,80.275,1157,1152,1134,-5.6,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.220,80.387,1156,1152,1134,-4.75,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.316,80.483,1155,1152,1135,-5.69,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.444,80.611,1155,1152,1135,-5.03,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.492,80.659,1155,1152,1134,-5.45,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.636,80.803,1155,1153,1134,-5.59,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.636,80.803,1155,1153,1134,-5.59,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.716,80.883,1155,1153,1134,-5.67,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.860,81.027,1155,1153,1133,-5.06,0,0,0,0,0,0,0,0
2026-04-01 21:28:34.908,81.075,1155,1153,1134,-5.37,0,0,0,0,0,0,0,0
2026-04-01 21:28:35.036,81.203,1155,1153,1134,-5.43,0,0,0,0,0,0,0,0
2026-04-01 21:28:35.116,81.283,1157,1153,1135,-5.26,0,0,0,0,0,0,0,0
2026-04-01 21:28:35.116,81.283,1157,1152,1135,-5.55,0,0,0,0,0,0,0,0
