timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-05-01 18:26:02.624,0.220,1150,1153,1138,-84.17,0,0,0,0,0,0,0,0
2026-05-01 18:26:02.645,0.241,1151,1154,1138,-84.45,0,0,0,0,0,0,0,0
2026-05-01 18:26:02.757,0.354,1151,1154,1137,-84.44,0,0,0,0,0,0,0,0
2026-05-01 18:26:02.933,0.529,1151,1154,1137,-84.16,0,0,0,0,0,0,0,0
2026-05-01 18:26:02.933,0.529,1151,1154,1138,-83.94,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.029,0.626,1152,1154,1137,-83.94,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.030,0.626,1152,1154,1138,-83.85,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.173,0.769,1152,1154,1138,-83.85,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.269,0.865,1151,1154,1137,-84.19,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.349,0.945,1151,1153,1138,-83.55,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.349,0.945,1151,1154,1138,-83.88,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.413,1.010,1151,1155,1138,-83.88,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.413,1.010,1151,1155,1138,-84.52,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.493,1.089,1151,1155,1138,-84.71,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.589,1.185,1151,1155,1138,-84.43,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.589,1.185,1151,1155,1138,-84.43,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.669,1.265,1150,1155,1138,-84.14,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.685,1.281,1150,1155,1138,-84.41,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.813,1.409,1150,1154,1138,-84.24,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.845,1.441,1150,1153,1137,-83.76,0,0,0,0,0,0,0,0
2026-05-01 18:26:03.973,1.569,1150,1154,1138,-84.5,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.069,1.665,1150,1155,1138,-83.49,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.181,1.777,1150,1155,1137,-84.67,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.277,1.873,1150,1154,1137,-84.5,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.437,2.033,1150,1154,1138,-84.25,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.533,2.129,1150,1154,1137,-83.64,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.613,2.209,1150,1154,1138,-83.8,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.725,2.321,1150,1154,1138,-84.51,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.725,2.321,1150,1153,1138,-84.66,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.853,2.449,1152,1153,1138,-84.66,0,0,0,0,0,0,0,0
2026-05-01 18:26:04.933,2.529,1152,1153,1137,-84.53,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.013,2.609,1151,1154,1138,-83.76,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.189,2.785,1150,1153,1138,-84.34,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.205,2.801,1150,1153,1138,-84.27,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.285,2.881,1152,1153,1138,-84.27,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.413,3.009,1152,1153,1137,-84.15,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.461,3.057,1151,1154,1137,-84.51,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.589,3.185,1151,1154,1137,-84.23,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.589,3.185,1151,1154,1138,-83.92,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.700,3.297,1151,1154,1137,-83.92,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.780,3.377,1151,1155,1137,-84.14,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.893,3.489,1150,1154,1138,-83.56,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.908,3.505,1151,1154,1139,-84.06,0,0,0,0,0,0,0,0
2026-05-01 18:26:05.972,3.569,1150,1153,1138,-84.06,0,0,0,0,0,0,0,0
2026-05-01 18:26:06.068,3.665,1150,1154,1138,-84.82,0,0,0,0,0,0,0,0
