timestamp,elapsed_s,bottle_psi,tank_psi,chamber_psi,loadcell_lbs,gse_fill,gse_relief,gse_dump,rkt_ox,rkt_fuel,rkt_relief,rkt_dump,rkt_ign
2026-04-04 09:00:22.286,0.219,1155,-5,1142,-66.06,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.287,0.219,1156,-4,1141,-65.42,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.308,0.241,1155,-4,1141,-65.8,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.436,0.369,1156,-4,1142,-66.47,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.548,0.481,1156,-4,1141,-65.16,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.612,0.545,1156,-5,1141,-65.54,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.708,0.641,1156,-4,1141,-66.29,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.773,0.705,1155,-4,1142,-65.4,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.852,0.785,1156,-4,1141,-65.71,0,0,0,0,0,0,0,0
2026-04-04 09:00:22.981,0.914,1156,-4,1141,-65.24,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.028,0.961,1156,-5,1142,-66.25,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.124,1.057,1156,-4,1141,-67.11,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.252,1.185,1156,-5,1141,-66.08,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.284,1.217,1155,-4,1141,-64.83,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.365,1.297,1156,-4,1142,-66.54,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.493,1.425,1156,-4,1141,-66.31,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.572,1.505,1155,-4,1141,-65.26,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.636,1.569,1156,-5,1141,-65.98,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.764,1.697,1156,-5,1141,-66.27,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.796,1.729,1156,-4,1141,-66.41,0,0,0,0,0,0,0,0
2026-04-04 09:00:23.925,1.857,1156,-4,1140,-65.29,0,0,0,0,0,0,0,0
2026-04-04 09:00:24.004,1.937,1156,-4,1141,-65.14,0,0,0,0,0,0,0,0
2026-04-04 09:00:24.085,2.018,1156,-4,1142,-64.93,0,0,0,0,0,0,0,0
2026-04-04 09:00:24.165,2.097,1155,-4,1142,-65.71,0,0,0,0,0,0,0,0
2026-04-04 09:00:24.244,2.177,1156,-4,1141,-65.9,0,0,0,0,0,0,0,0
2026-04-04 09:00:24.356,2.289,1155,-4,1141,-65.69,0,0,0,0,0,0,0,0
